isbn13,title,format,cost,product_url,category_path,sell_price,status,score,listed_at,sold_at,delisted_at,delist_reason,checked_at,offer_id,description,relisted_at,sales_count,protected
9781108965910,Core Radiology: A Visual Approach to Diagnostic Im...,Paperback,96.99,https://www.booksgoat.com/index.php?route=product/product&path=315&product_id=426706,315,126.09,active,,2026-04-20T08:32:09.203513,,,,2026-05-02T07:00:05.561732,156582671011,"Master diagnostic imaging with this brand-new paperback guide designed for medical students, residents, and radiologists seeking a streamlined visual approach to core radiology concepts. This essential reference breaks down complex imaging principles through clear illustrations and practical examples, making it ideal for exam preparation and clinical practice. The comprehensive coverage spans fundamental to advanced topics, helping you build confidence in interpreting X-rays, CT scans, and MRI studies. ISBN 9781108965910.

This item is sourced internationally to offer significant savings. Tracking information may not update until the package reaches the United States. All books are brand new, in mint condition, and carefully inspected before shipment.",2026-04-25T21:12:22Z,0,false
9780521809269,"The Art of Electronics, 3rd edition by Paul Horowi...",Paperback,76.99,https://www.booksgoat.com/the-art-of-electronics-3rd-edition-9780521809269,315,100.09,active,,2026-04-20T08:32:15.094092,,,,2026-05-02T07:00:05.561732,156582697011,"Master the fundamentals of circuit design and electronics with this brand-new paperback third edition, the definitive reference trusted by engineers, technicians, and hobbyists worldwide. This comprehensive 1200+ page guide covers analog and digital circuits, amplifiers, filters, power supplies, and practical troubleshooting techniques with detailed schematics and real-world applications. Perfect for anyone pursuing electrical engineering, designing custom electronics, or building projects from simple LED circuits to complex audio systems. ISBN 9780521809269.

This item is sourced internationally to offer significant savings. Tracking information may not update until the package reaches the United States. All books are brand new, in mint condition, and carefully inspected before shipment.",2026-04-25T21:12:22Z,40,true
9781119460985,Point-of-Care Ultrasound Techniques for the Small ...,Paperback,89.99,https://www.booksgoat.com/index.php?route=product/product&path=315&product_id=428203,315,116.99,active,,2026-04-20T08:32:22.075195,,,,2026-05-02T07:00:05.561732,156582738011,"Master essential ultrasound skills with this brand-new paperback guide specifically designed for veterinarians, emergency clinicians, and small animal practitioners seeking practical point-of-care ultrasound techniques. ISBN 9781119460985 delivers evidence-based protocols for rapid diagnostic imaging in dogs, cats, and exotic pets, enabling faster patient assessment and treatment decisions in clinical settings. This comprehensive resource combines step-by-step procedural instructions with high-quality images to help you integrate ultrasound into your daily practice with confidence. Perfect for professionals looking to expand their diagnostic capabilities without lengthy specialty training programs.

This item is sourced internationally to offer significant savings. Tracking information may not update until the package reaches the United States. All books are brand new, in mint condition, and carefully inspected before shipment.",2026-04-25T21:12:22Z,0,false
9780815366546,Behavior Modification: What It Is and How To Do It...,Paperback,79.99,https://www.booksgoat.com/behavior-modification-11thedition-martin-9780815366546,315,103.99,active,,2026-04-20T08:32:31.675514,,,,2026-05-02T07:00:05.561732,156582785011,"Master the science of changing habits and behaviors with this brand-new paperback guide that breaks down practical behavior modification techniques for parents, educators, therapists, and anyone seeking to transform unwanted patterns in themselves or others. This comprehensive resource from ISBN 9780815366546 provides step-by-step strategies grounded in behavioral psychology, making it accessible for both professionals and individuals tackling addiction, anxiety, procrastination, or social challenges. Whether you're working with children, managing workplace performance, or pursuing personal development, you'll find actionable methods and real-world applications that deliver measurable results. A must-have reference for anyone serious about creating lasting behavioral change through proven, evidence-based approaches.

This item is sourced internationally to offer significant savings. Tracking information may not update until the package reaches the United States. All books are brand new, in mint condition, and carefully inspected before shipment.",2026-04-25T21:12:22Z,0,false
9781884989117,Spacecraft Thermal Control Handbook – Edited by ...,Paperback,53.99,https://www.booksgoat.com/index.php?route=product/product&path=315&product_id=409588,315,70.19,active,,2026-04-20T08:32:38.830842,,,,2026-05-02T07:00:05.561732,156582823011,"This brand-new paperback is an essential technical resource for aerospace engineers, thermal systems designers, and spacecraft mission planners who need authoritative guidance on managing thermal environments in space applications. Edited by leading experts in the field, it covers critical topics including radiator design, heat pipe technology, cryogenic systems, and thermal protection strategies used in actual spacecraft development. With ISBN 9781884989117, this comprehensive handbook combines theoretical principles with practical engineering solutions directly applicable to satellite design, interplanetary missions, and launch vehicle thermal management. Whether you're a practicing engineer, student pursuing advanced aerospace studies, or organization building thermal control expertise, this is the definitive reference that belongs in your technical library.

This item is sourced internationally to offer significant savings. Tracking information may not update until the package reaches the United States. All books are brand new, in mint condition, and carefully inspected before shipment.",2026-04-25T21:12:22Z,0,false
9781641950565,ACI CODE-318-19(22): Building Code Requirements fo...,Paperback,76.99,https://www.booksgoat.com/aci-318-19-building-code-book-structural-concrete,315,100.09,active,,2026-05-02T09:23:43.359418,,,,,159895950011,"ACI CODE-318-19(22): Building Code Requirements fo...

ISBN-13: 9781641950565",,0,false
9781544343242,Counseling Individuals Through the Lifespan 2nd ed...,Paperback,69.99,https://www.booksgoat.com/counseling-individuals-lifespan-2nd-wong-hall-hernandez,315,90.99,active,,2026-04-20T08:32:54.904209,,,,2026-05-02T07:00:05.561732,156582840011,"This comprehensive 2nd edition guide equips counselors, therapists, and mental health students with evidence-based strategies for supporting clients across all developmental stages, from childhood through older adulthood. Brand-new paperback copy of this essential textbook (ISBN 9781544343242) covers lifespan counseling theory, practical interventions, and specialized approaches for diverse populations and life transitions. Ideal for graduate-level coursework, clinical practice, and professional development in counseling psychology and social work. Perfect for anyone pursuing or advancing credentials in mental health counseling fields.

This item is sourced internationally to offer significant savings. Tracking information may not update until the package reaches the United States. All books are brand new, in mint condition, and carefully inspected before shipment.",2026-04-25T21:12:22Z,0,false
9781138369917,Introduction to Probability by Joseph K. Blitzstei...,Paperback,46.99,https://www.booksgoat.com/introduction-to-probability-2nd-edition-9781138369917,315,61.09,active,,2026-04-20T08:33:01.792722,,,,2026-05-02T07:00:05.561732,156582861011,"Master the fundamentals of probability theory with this brand-new paperback by renowned statistician Joseph K. Blitzstein, ideal for students in mathematics, statistics, computer science, and engineering programs seeking a rigorous yet accessible introduction. This ISBN 9781138369917 edition provides comprehensive coverage of probability concepts from basic principles through advanced applications, featuring clear explanations and practical examples that build intuition alongside mathematical rigor. Whether you're preparing for upper-level coursework, data science careers, or competitive exams, this text bridges the gap between theoretical foundations and real-world problem-solving. Ships quickly in pristine condition, ready for immediate study.

This item is sourced internationally to offer significant savings. Tracking information may not update until the package reaches the United States. All books are brand new, in mint condition, and carefully inspected before shipment.",2026-04-25T21:12:22Z,0,false
9781285769417,"Milady Standard Cosmetology 2016, 13th edition (IS...",Paperback,109.99,https://www.booksgoat.com/milady-standard-cosmetology-2016,315,142.99,active,,2026-04-20T08:33:08.401171,,,,2026-05-02T07:00:05.561732,156582879011,"Master the fundamentals of professional cosmetology with this brand-new 13th edition textbook (ISBN 9781285769417), the industry standard trusted by beauty schools and licensing exam candidates nationwide. This comprehensive paperback covers hair care, skin care, nail technology, and business practices with detailed illustrations and step-by-step procedures that aspiring cosmetologists need to pass their State Board exams. Perfect for students enrolled in cosmetology programs, career changers, and professionals seeking to refresh their technical knowledge and stay current with modern beauty industry standards. Whether you're preparing for licensure or building your professional foundation, this essential reference delivers the credible, curriculum-based content required for success in the beauty field.

This item is sourced internationally to offer significant savings. Tracking information may not update until the package reaches the United States. All books are brand new, in mint condition, and carefully inspected before shipment.",2026-04-25T21:12:22Z,0,false
9781591268567,PPI PE Structural 16-Hour Practice Exam for Buildi...,Paperback,69.99,https://www.booksgoat.com/ppi-pe-structural-16-hour-practice-exam-buildings-6th-edition-9781591268567,315,90.99,active,,2026-04-20T08:33:15.688900,,,,2026-05-02T07:00:05.561732,156582892011,"Prepare for the PE Structural exam with this brand-new paperback practice resource designed specifically for civil engineers pursuing their Professional Engineer license in structural design and construction. This 16-hour comprehensive exam simulator contains authentic practice problems mirroring the actual NCEES PE Structural exam format, helping you identify knowledge gaps and build confidence in structures, materials, and construction management topics. ISBN 9781591268567. Ideal for engineers in their final exam preparation phase who need realistic timed practice to master the breadth and depth required for licensure.

This item is sourced internationally to offer significant savings. Tracking information may not update until the package reaches the United States. All books are brand new, in mint condition, and carefully inspected before shipment.",2026-04-25T21:12:22Z,0,false
9781617316203,Exploring Anatomy & Physiology in the Laborato...,Paperback,69.99,https://www.booksgoat.com/index.php?route=product/product&path=315&product_id=427014,315,90.99,active,,2026-04-20T08:33:21.398666,,,,2026-05-02T07:00:05.561732,156582920011,"This brand-new paperback laboratory manual is an essential hands-on resource for nursing students, allied health professionals, and anatomy instructors seeking to bridge theoretical knowledge with practical experimentation. ISBN 9781617316203 provides detailed exercises, anatomical models, and physiological demonstrations that strengthen understanding of human body systems through direct observation and interactive learning. Perfect for classroom use or self-study, this guide features clear instructions, labeled diagrams, and lab protocols designed to build competency in identifying structures and explaining physiological processes. Ideal for pre-nursing programs, health sciences curricula, and anyone pursuing certification in healthcare fields.

This item is sourced internationally to offer significant savings. Tracking information may not update until the package reaches the United States. All books are brand new, in mint condition, and carefully inspected before shipment.",2026-04-25T21:12:22Z,0,false
9781579478889,"Guides to the Evaluation of Permanent Impairment, ...",Paperback,89.99,https://www.booksgoat.com/guides-to-the-evaluation-of-permanent-impairment-6th-edition-9781579478889,315,116.99,active,,2026-04-20T08:33:28.844192,,,,2026-05-02T07:00:05.561732,156582949011,"This comprehensive medical reference guide (ISBN 9781579478889) is essential for physicians, occupational therapists, disability evaluators, and insurance professionals who need to accurately assess and document permanent impairment levels in patients. The brand-new paperback edition provides detailed criteria, functional capacity protocols, and evidence-based methodologies for evaluating impairment across body systems and conditions. Whether you're preparing for workers' compensation cases, Social Security disability claims, or clinical documentation, this authoritative resource delivers the standardized assessment tools and rating scales you need for consistent, defensible evaluations. A must-have professional reference for anyone involved in impairment rating and disability determination.

This item is sourced internationally to offer significant savings. Tracking information may not update until the package reaches the United States. All books are brand new, in mint condition, and carefully inspected before shipment.",2026-04-25T21:12:22Z,0,false
9780323905497,"Formulas and Calculations for Drilling, Production...",Paperback,79.99,https://www.booksgoat.com/formulas-and-calculations-for-drilling-production-and-workover-5th-edition,315,103.99,active,,2026-04-20T08:33:34.720115,,,,2026-05-02T07:00:05.561732,156582992011,"This comprehensive reference guide equips petroleum engineers, drilling contractors, and production specialists with essential mathematical tools and practical formulas for optimizing well design, pressure calculations, and production efficiency in oil and gas operations. Brand-new paperback edition (ISBN 9780323905497) covering everything from hydrostatic pressure computations to fluid dynamics and equipment sizing that professionals rely on daily in the field. Whether you're troubleshooting downhole problems, planning drilling programs, or maximizing reservoir performance, this resource eliminates guesswork with precise calculations and proven methodologies. An indispensable desk reference for anyone managing drilling operations, production facilities, or engineering projects in the upstream energy sector.

This item is sourced internationally to offer significant savings. Tracking information may not update until the package reaches the United States. All books are brand new, in mint condition, and carefully inspected before shipment.",2026-04-25T21:12:22Z,0,false
9781577667391,"Factory Physics, 3rd Edition by Wallace J. Hopp &a...",Paperback,59.99,https://www.booksgoat.com/factory-physics-3rd-edition-9781577667391,315,121.55,active,3.512956,2026-04-18T06:40:15.811805,,,,2026-05-02T07:00:05.561732,156583012011,"Master the principles of lean manufacturing and supply chain optimization with this brand-new 3rd Edition paperback by Wallace J. Hopp, the definitive guide that bridges theory and practical application for operations managers, industrial engineers, and manufacturing professionals. This edition equips readers with proven frameworks for analyzing production systems, reducing cycle times, and maximizing throughput using factory physics methodology. Whether you're improving job shop scheduling, understanding bottleneck dynamics, or designing efficient production lines, this text provides the quantitative tools and real-world insights that directly impact operational performance. ISBN 9781577667391.

This item is sourced internationally to offer significant savings. Tracking information may not update until the package reaches the United States. All books are brand new, in mint condition, and carefully inspected before shipment.",2026-04-25T21:12:22Z,0,false
9781569003930,"Occupational Therapy in Acute Care, 2nd edition by...",Paperback,66.99,https://www.booksgoat.com/Occupational-theory-in-acute-care-9781569003930,315,87.09,active,,2026-04-20T08:33:40.464712,,,,2026-05-02T07:00:05.561732,156583050011,"This brand-new paperback clinical guide equips occupational therapy students and practicing therapists with evidence-based strategies for treating patients across acute care hospital settings, from emergency departments to intensive care units. The 2nd edition (ISBN 9781569003930) covers functional assessment, intervention planning, and real-world case studies essential for OT professionals working with acutely ill and injured populations. Ideal for entry-level OTs preparing for board certification or experienced clinicians seeking updated clinical protocols and best practices in fast-paced medical environments. A comprehensive resource that bridges the gap between foundational OT theory and the specific demands of acute hospital practice.

This item is sourced internationally to offer significant savings. Tracking information may not update until the package reaches the United States. All books are brand new, in mint condition, and carefully inspected before shipment.",2026-04-25T21:12:22Z,0,false
9788350705218,"Sterile Processing Technical Manual (CRCST), 9th E...",Paperback,59.99,https://www.booksgoat.com/sterile-processing-technical-manual-9th-edition,315,,pending,,,,,,,159896067011,,,0,false
9780262039246,"Reinforcement Learning: An Introduction, 2nd Editi...",Paperback,51.99,https://www.booksgoat.com/reinforcement-learning-2nd-edition-sutton-barto,315,67.59,active,,2026-04-20T08:33:55.615164,,,,2026-05-02T07:00:05.561732,156583090011,"This brand-new paperback edition (ISBN 9780262039246) is the definitive introduction to reinforcement learning, the machine learning paradigm powering autonomous systems, game-playing AI, and robotics. Written by Sutton and Barto, this 2nd edition is essential for computer science students, AI researchers, and engineers seeking rigorous yet accessible coverage of temporal-difference learning, policy gradients, and practical algorithms. Whether you're building intelligent agents or advancing your understanding of how machines learn through interaction and reward, this comprehensive text bridges theory and implementation with clear explanations and concrete examples. A must-have reference for anyone serious about modern artificial intelligence and machine learning applications.

This item is sourced internationally to offer significant savings. Tracking information may not update until the package reaches the United States. All books are brand new, in mint condition, and carefully inspected before shipment.",2026-04-25T21:12:22Z,0,false
9781944366445,2021 Uniform Mechanical Code Soft Cover with Tabs ...,Paperback,79.99,https://www.booksgoat.com/2021-uniform-mechanical-code-soft-cover-tabs-9781944366445,315,127.3,active,0.838808,2026-04-20T14:11:53.558851,,,,2026-05-02T07:00:05.561732,156583127011,"This brand-new 2021 Uniform Mechanical Code soft cover edition with pre-installed tabs is ideal for HVAC contractors, mechanical engineers, and building inspectors who need quick access to current code requirements during inspections and installations. The tabbed format allows professionals to navigate critical sections on ventilation, ductwork, combustion air requirements, and equipment standards without flipping through pages. ISBN 9781944366445, this paperback provides the regulatory framework needed for commercial and residential mechanical system compliance across jurisdictions adopting the UMC standard. Whether you're preparing for licensing exams or keeping current with code changes, this reference keeps the most-consulted mechanical code regulations at your fingertips.

This item is sourced internationally to offer significant savings. Tracking information may not update until the package reaches the United States. All books are brand new, in mint condition, and carefully inspected before shipment.",,0,false
9781108473224,"Modern Quantum Mechanics, 3rd Edition by J. J. Sak...",Paperback,46.99,https://www.booksgoat.com/modern-quantum-mechanics-3rd-edition-9781108473224,315,61.09,active,,2026-04-20T08:34:08.383168,,,,2026-05-02T07:00:05.561732,156583146011,"Master the foundations of quantum mechanics with this brand-new paperback edition by J. J. Sakurai, the definitive textbook trusted by physics students and researchers worldwide. This 3rd edition (ISBN 9781108473224) provides crystal-clear explanations of quantum theory, angular momentum, perturbation methods, and scattering theory—essential for anyone pursuing graduate-level physics, quantum computing, or advanced materials science. Ideal for self-study or classroom use, Sakurai's approach balances mathematical rigor with physical intuition, making complex concepts accessible without sacrificing depth. A must-have resource for serious physics students and professionals seeking to deepen their understanding of quantum systems.

This item is sourced internationally to offer significant savings. Tracking information may not update until the package reaches the United States. All books are brand new, in mint condition, and carefully inspected before shipment.",2026-04-25T21:12:22Z,0,false
9781933578170,"FYI: For Your Improvement – For Learners, Manage...",Paperback,41.99,https://www.booksgoat.com/fyi-for-your-improvement-5th-edition-9781933578170,315,54.59,active,,2026-04-20T08:34:18.325652,,,,2026-05-02T07:00:05.561732,156583165011,"Discover proven strategies for developing essential management and leadership competencies with this brand-new paperback guide designed for professionals eager to advance their careers. This practical development tool offers targeted insights for managers, team leaders, and anyone responsible for improving their own performance or coaching others to greater success. With ISBN 9781933578170, you're getting a trusted resource that combines real-world applications with actionable feedback strategies. Whether you're preparing for a promotion, mentoring direct reports, or strengthening your interpersonal effectiveness, this learning-focused manual delivers the specific guidance you need to make measurable progress.

This item is sourced internationally to offer significant savings. Tracking information may not update until the package reaches the United States. All books are brand new, in mint condition, and carefully inspected before shipment.",2026-04-25T21:12:22Z,0,false
9781948558396,"NASCLA Contractors Guide to Business, Law and Proj...",Paperback,47.99,https://www.booksgoat.com/nascla-contractors-guide-book-14th-edition-business-law,315,62.39,active,,2026-05-02T09:23:55.326958,,,,,159896188011,"This comprehensive guide equips construction contractors with essential knowledge of business practices, legal compliance, and project management strategies required for success in the industry. The brand-new paperback edition (ISBN 9781948558396) covers critical topics including licensing requirements, contract fundamentals, safety regulations, and financial management tailored specifically to construction professionals. Whether you're a general contractor, subcontractor, or construction business owner preparing for licensing exams or seeking to strengthen operational practices, this resource provides actionable frameworks grounded in real-world construction scenarios. Master the intersection of law, business administration, and project delivery to protect your company and maximize profitability.

This item is sourced internationally to offer significant savings. Tracking information may not update until the package reaches the United States. All books are brand new, in mint condition, and carefully inspected before shipment.",,0,false
9781285080475,"Milady Standard Nail Technology, 7th Edition by Mi...",Paperback,79.99,https://www.booksgoat.com/milady-standard-nail-technology-7th-edition,315,103.99,active,,2026-04-20T08:34:30.448745,,,,2026-05-02T07:00:05.561732,156583180011,"This brand-new paperback is the industry standard textbook for nail technicians and cosmetology students preparing for licensure exams and professional practice. The 7th Edition of this comprehensive guide covers essential topics including nail anatomy, safety protocols, salon business practices, and step-by-step techniques for manicures, pedicures, and nail art applications. Whether you're enrolled in a beauty school program or seeking to refresh your technical knowledge, this current edition (ISBN 9781285080475) provides the most up-to-date standards and best practices recognized across the United States. A must-have reference that will serve you throughout your career in nail technology.

This item is sourced internationally to offer significant savings. Tracking information may not update until the package reaches the United States. All books are brand new, in mint condition, and carefully inspected before shipment.",2026-04-25T21:12:22Z,2,false
9781948558143,"NASCLA Contractors Guide to Business, Law and Proj...",Paperback,79.99,https://www.booksgoat.com/nascla-contractors-guide-book-13th-edition-business-law,315,,pending,,,,,,,159896239011,,,0,false
9781119861904,Counseling the Culturally Diverse: Theory and Prac...,Paperback,56.99,https://www.booksgoat.com/counseling-culturally-diverse-9th-sue-neville,315,74.09,active,,2026-04-20T08:34:41.245108,,,,2026-05-02T07:00:05.561732,156583199011,"Master culturally responsive counseling techniques with this brand-new paperback guide designed for mental health professionals, social workers, and counseling students who serve diverse client populations. This comprehensive resource equips practitioners with evidence-based theories and practical strategies to provide effective, culturally competent care while navigating the complexities of working across different backgrounds, beliefs, and experiences. ISBN 9781119861904. Essential reading for anyone committed to reducing disparities in mental health treatment and building stronger therapeutic relationships with clients from underrepresented communities.

This item is sourced internationally to offer significant savings. Tracking information may not update until the package reaches the United States. All books are brand new, in mint condition, and carefully inspected before shipment.",2026-04-25T21:12:22Z,0,false
9781108971638,Stahl’s Essential Psychopharmacology: Neuroscien...,Paperback,79.99,https://www.booksgoat.com/stahls-essential-psychopharmacology-5th-edition-9781108971638,315,103.99,active,,2026-04-20T08:34:52.311772,,,,2026-05-02T07:00:05.561732,156583227011,"This brand-new paperback is the definitive guide to understanding how psychotropic medications work at the neurochemical level, making it essential for psychiatrists, psychiatric nurses, pharmacists, and psychology students who need to master psychopharmacology beyond memorization. Stahl's renowned text breaks down complex neuroscience into clinically applicable knowledge, covering neurotransmitter systems, receptor mechanisms, and how antidepressants, antipsychotics, and other psychiatric drugs actually affect the brain. Whether you're preparing for board exams, starting psychiatric practice, or deepening your clinical expertise, this comprehensive reference explains the ""why"" behind medication selection and patient outcomes. ISBN 9781108971638.

This item is sourced internationally to offer significant savings. Tracking information may not update until the package reaches the United States. All books are brand new, in mint condition, and carefully inspected before shipment.",2026-04-25T21:12:22Z,0,false
