isbn13,title,format,cost,product_url,category_path,sell_price,status,score,listed_at,sold_at,delisted_at,delist_reason,checked_at,offer_id,description,relisted_at,sales_count,protected
9781108965910,Core Radiology: A Visual Approach to Diagnostic Im...,Paperback,96.99,https://www.booksgoat.com/index.php?route=product/product&path=315&product_id=426706,315,126.09,active,,2026-04-20T08:32:09.203513,,,,2026-05-02T07:00:05.561732,156582671011,Core Radiology: A Visual Approach to Diagnostic Imaging teaches fundamental radiological principles and image interpretation techniques for medical students and residents preparing for clinical practice. This textbook emphasizes visual learning with high-quality diagnostic images that illustrate key pathologies across body systems. The ISBN is 9781108965910.,2026-04-25T21:12:22Z,0,false
9780521809269,"The Art of Electronics, 3rd edition by Paul Horowi...",Paperback,76.99,https://www.booksgoat.com/the-art-of-electronics-3rd-edition-9780521809269,315,100.09,active,,2026-04-20T08:32:15.094092,,,,2026-05-02T07:00:05.561732,156582697011,"The Art of Electronics, 3rd Edition, teaches practical circuit design and electronic fundamentals for students, hobbyists, and engineers building real-world applications. This updated edition includes modern topics like microcontrollers and programmable logic while maintaining the hands-on approach that made previous versions popular. With over 1,000 pages of detailed explanations and schematics, it serves as both a learning textbook and reference guide.",2026-04-25T21:12:22Z,40,true
9781119460985,Point-of-Care Ultrasound Techniques for the Small ...,Paperback,89.99,https://www.booksgoat.com/index.php?route=product/product&path=315&product_id=428203,315,116.99,active,,2026-04-20T08:32:22.075195,,,,2026-05-02T07:00:05.561732,156582738011,This textbook teaches point-of-care ultrasound techniques designed for small animal practitioners and veterinary students. The book includes detailed procedural guidance with high-quality images to support hands-on learning and clinical application. ISBN 9781119460985.,2026-04-25T21:12:22Z,0,false
9780815366546,Behavior Modification: What It Is and How To Do It...,Paperback,79.99,https://www.booksgoat.com/behavior-modification-11thedition-martin-9780815366546,315,103.99,active,,2026-04-20T08:32:31.675514,,,,2026-05-02T07:00:05.561732,156582785011,This textbook provides practical guidance on behavior modification principles and techniques for students and practitioners in psychology and related fields. The book includes real-world applications and case studies that illustrate how to implement behavior change strategies effectively. ISBN: 9780815366546.,2026-04-25T21:12:22Z,0,false
9781884989117,Spacecraft Thermal Control Handbook – Edited by ...,Paperback,53.99,https://www.booksgoat.com/index.php?route=product/product&path=315&product_id=409588,315,70.19,active,,2026-04-20T08:32:38.830842,,,,2026-05-02T07:00:05.561732,156582823011,"This handbook covers spacecraft thermal control systems and design principles, serving engineers and professionals in aerospace and satellite development. It provides detailed technical guidance with diagrams and equations essential for managing heat transfer in space environments. ISBN: 9781884989117.",2026-04-25T21:12:22Z,0,false
9781641950565,ACI CODE-318-19(22): Building Code Requirements fo...,Paperback,76.99,https://www.booksgoat.com/aci-318-19-building-code-book-structural-concrete,315,,pending,,,,,,,156576814011,"ACI CODE-318-19(22): Building Code Requirements fo...

ISBN-13: 9781641950565",,0,false
9781544343242,Counseling Individuals Through the Lifespan 2nd ed...,Paperback,69.99,https://www.booksgoat.com/counseling-individuals-lifespan-2nd-wong-hall-hernandez,315,90.99,active,,2026-04-20T08:32:54.904209,,,,2026-05-02T07:00:05.561732,156582840011,"This textbook provides counseling theories and techniques for clients at all life stages, ideal for students and practitioners in mental health fields. The second edition includes updated research, case studies, and practical applications to help readers understand developmental issues across the lifespan. ISBN: 9781544343242.",2026-04-25T21:12:22Z,0,false
9781138369917,Introduction to Probability by Joseph K. Blitzstei...,Paperback,46.99,https://www.booksgoat.com/introduction-to-probability-2nd-edition-9781138369917,315,61.09,active,,2026-04-20T08:33:01.792722,,,,2026-05-02T07:00:05.561732,156582861011,"Introduction to Probability by Joseph K. Blitzstein covers foundational probability concepts and their applications, ideal for students in mathematics, statistics, and engineering. This edition includes numerous worked examples and practice problems to reinforce learning throughout the text. The book balances theoretical foundations with practical problem-solving techniques.",2026-04-25T21:12:22Z,0,false
9781285769417,"Milady Standard Cosmetology 2016, 13th edition (IS...",Paperback,109.99,https://www.booksgoat.com/milady-standard-cosmetology-2016,315,142.99,active,,2026-04-20T08:33:08.401171,,,,2026-05-02T07:00:05.561732,156582879011,"Milady Standard Cosmetology 13th Edition (ISBN 9781285769417) covers foundational and advanced cosmetology techniques for students and professionals preparing for licensure exams. This 2016 edition includes updated industry standards, practical procedures, and full-color photography to support hands-on learning in salon and classroom settings.",2026-04-25T21:12:22Z,0,false
9781591268567,PPI PE Structural 16-Hour Practice Exam for Buildi...,Paperback,69.99,https://www.booksgoat.com/ppi-pe-structural-16-hour-practice-exam-buildings-6th-edition-9781591268567,315,90.99,active,,2026-04-20T08:33:15.688900,,,,2026-05-02T07:00:05.561732,156582892011,"This PPI PE Structural 16-Hour Practice Exam book is designed for engineers preparing for the PE Structural exam, offering realistic exam-format questions and solutions. The resource includes full-length practice exams that simulate actual test conditions to help candidates identify knowledge gaps and build confidence.",2026-04-25T21:12:22Z,0,false
9781617316203,Exploring Anatomy & Physiology in the Laborato...,Paperback,69.99,https://www.booksgoat.com/index.php?route=product/product&path=315&product_id=427014,315,90.99,active,,2026-04-20T08:33:21.398666,,,,2026-05-02T07:00:05.561732,156582920011,"This laboratory manual provides hands-on exercises in human anatomy and physiology for students in healthcare and life science programs. The book includes detailed diagrams, specimen images, and practical activities designed to reinforce classroom concepts through direct observation and experimentation. ISBN: 9781617316203.",2026-04-25T21:12:22Z,0,false
9781579478889,"Guides to the Evaluation of Permanent Impairment, ...",Paperback,89.99,https://www.booksgoat.com/guides-to-the-evaluation-of-permanent-impairment-6th-edition-9781579478889,315,116.99,active,,2026-04-20T08:33:28.844192,,,,2026-05-02T07:00:05.561732,156582949011,"Guides to the Evaluation of Permanent Impairment provides medical professionals and insurers with standardized criteria for assessing work-related disabilities and functional limitations. This edition includes updated diagnostic thresholds and revised assessment protocols reflecting current medical evidence. The text offers practical tools for consistent, objective impairment ratings across diverse clinical presentations.",2026-04-25T21:12:22Z,0,false
9780323905497,"Formulas and Calculations for Drilling, Production...",Paperback,79.99,https://www.booksgoat.com/formulas-and-calculations-for-drilling-production-and-workover-5th-edition,315,103.99,active,,2026-04-20T08:33:34.720115,,,,2026-05-02T07:00:05.561732,156582992011,This textbook provides drilling and production professionals with practical formulas and calculations needed for field operations and engineering applications. The book includes real-world examples and worked problems that help readers apply concepts directly to on-the-job scenarios. ISBN: 9780323905497.,2026-04-25T21:12:22Z,0,false
9781577667391,"Factory Physics, 3rd Edition by Wallace J. Hopp &a...",Paperback,59.99,https://www.booksgoat.com/factory-physics-3rd-edition-9781577667391,315,121.55,active,3.512956,2026-04-18T06:40:15.811805,,,,2026-05-02T07:00:05.561732,156583012011,"Factory Physics, 3rd Edition by Wallace J. Hopp provides practical methods for analyzing and improving manufacturing systems and supply chain operations. This edition includes updated real-world case studies and quantitative models that help readers understand production dynamics and scheduling principles. The textbook combines theory with applicable tools for students and professionals in industrial engineering and operations management.",2026-04-25T21:12:22Z,0,false
9781569003930,"Occupational Therapy in Acute Care, 2nd edition by...",Paperback,66.99,https://www.booksgoat.com/Occupational-theory-in-acute-care-9781569003930,315,87.09,active,,2026-04-20T08:33:40.464712,,,,2026-05-02T07:00:05.561732,156583050011,"Occupational Therapy in Acute Care, 2nd edition (ISBN: 9781569003930) covers assessment and intervention strategies for OT practitioners working in hospital and emergency settings. This updated edition includes current evidence-based practices and clinical applications for acute care environments. Ideal for students and practicing occupational therapists seeking to advance their acute care expertise.",2026-04-25T21:12:22Z,0,false
9788350705218,"Sterile Processing Technical Manual (CRCST), 9th E...",Paperback,59.99,https://www.booksgoat.com/sterile-processing-technical-manual-9th-edition,315,,pending,,,,,,,154288293011,,,0,false
9780262039246,"Reinforcement Learning: An Introduction, 2nd Editi...",Paperback,51.99,https://www.booksgoat.com/reinforcement-learning-2nd-edition-sutton-barto,315,67.59,active,,2026-04-20T08:33:55.615164,,,,2026-05-02T07:00:05.561732,156583090011,"This second edition covers the fundamentals of reinforcement learning algorithms and their applications, ideal for students and practitioners in artificial intelligence and machine learning. The text includes extensive worked examples and exercises that reinforce theoretical concepts with practical implementation guidance. ISBN 9780262039246.",2026-04-25T21:12:22Z,0,false
9781944366445,2021 Uniform Mechanical Code Soft Cover with Tabs ...,Paperback,79.99,https://www.booksgoat.com/2021-uniform-mechanical-code-soft-cover-tabs-9781944366445,315,127.3,active,0.838808,2026-04-20T14:11:53.558851,,,,2026-05-02T07:00:05.561732,156583127011,"The 2021 Uniform Mechanical Code soft cover edition provides mechanical contractors, inspectors, and code professionals with current standards and requirements for mechanical systems installation and safety. This version includes pre-installed tabs for quick navigation to frequently referenced sections. ISBN: 9781944366445.",,0,false
9781108473224,"Modern Quantum Mechanics, 3rd Edition by J. J. Sak...",Paperback,46.99,https://www.booksgoat.com/modern-quantum-mechanics-3rd-edition-9781108473224,315,61.09,active,,2026-04-20T08:34:08.383168,,,,2026-05-02T07:00:05.561732,156583146011,"Modern Quantum Mechanics, 3rd Edition by J. J. Sakurai, provides an in-depth treatment of quantum theory suitable for advanced undergraduate and graduate students. This latest edition includes updated material and expanded coverage reflecting contemporary developments in the field. ISBN: 9781108473224.",2026-04-25T21:12:22Z,0,false
9781933578170,"FYI: For Your Improvement – For Learners, Manage...",Paperback,41.99,https://www.booksgoat.com/fyi-for-your-improvement-5th-edition-9781933578170,315,54.59,active,,2026-04-20T08:34:18.325652,,,,2026-05-02T07:00:05.561732,156583165011,FYI: For Your Improvement is a leadership development guide designed for managers and professionals seeking to enhance their workplace effectiveness and interpersonal skills. This resource includes targeted coaching strategies and real-world applications to address common management challenges. The book provides actionable frameworks that readers can immediately implement in their daily professional interactions.,2026-04-25T21:12:22Z,0,false
9781948558396,"NASCLA Contractors Guide to Business, Law and Proj...",Paperback,47.99,https://www.booksgoat.com/nascla-contractors-guide-book-14th-edition-business-law,315,,pending,,,,,,,154288331011,,,0,false
9781285080475,"Milady Standard Nail Technology, 7th Edition by Mi...",Paperback,79.99,https://www.booksgoat.com/milady-standard-nail-technology-7th-edition,315,103.99,active,,2026-04-20T08:34:30.448745,,,,2026-05-02T07:00:05.561732,156583180011,"Milady Standard Nail Technology, 7th Edition (ISBN 9781285080475) covers nail care, salon business practices, and professional techniques for students and licensed nail technicians. This edition includes updated content reflecting current industry standards and regulations. Ideal for exam preparation and ongoing professional reference.",2026-04-25T21:12:22Z,2,false
9781948558143,"NASCLA Contractors Guide to Business, Law and Proj...",Paperback,79.99,https://www.booksgoat.com/nascla-contractors-guide-book-13th-edition-business-law,315,,pending,,,,,,,154288373011,,,0,false
9781119861904,Counseling the Culturally Diverse: Theory and Prac...,Paperback,56.99,https://www.booksgoat.com/counseling-culturally-diverse-9th-sue-neville,315,74.09,active,,2026-04-20T08:34:41.245108,,,,2026-05-02T07:00:05.561732,156583199011,This textbook equips counselors and mental health professionals with evidence-based theories and practical strategies for working effectively with culturally diverse clients. The 7th edition includes updated case studies and contemporary research reflecting current clinical practice standards. ISBN: 9781119861904.,2026-04-25T21:12:22Z,0,false
9781108971638,Stahl’s Essential Psychopharmacology: Neuroscien...,Paperback,79.99,https://www.booksgoat.com/stahls-essential-psychopharmacology-5th-edition-9781108971638,315,103.99,active,,2026-04-20T08:34:52.311772,,,,2026-05-02T07:00:05.561732,156583227011,"Stahl's Essential Psychopharmacology provides foundational neuroscience and pharmacological concepts for students and clinicians studying psychiatric medications and brain chemistry. This fourth edition includes updated diagnostic criteria, expanded clinical illustrations, and integrated learning tools to enhance understanding of drug mechanisms and therapeutic applications. ISBN: 9781108971638.",2026-04-25T21:12:22Z,0,false
9781462543755,"Handbook of Applied Behavior Analysis, 2nd Edition...",Paperback,49.99,https://www.booksgoat.com/handbook-of-applied-behavior-analysis-2nd-edition-9781462543755,315,64.99,active,,,,,,2026-05-02T07:00:05.561732,156583247011,"This second edition handbook covers applied behavior analysis theory, research, and practice for clinicians, researchers, and practitioners working in clinical, educational, and organizational settings. The updated edition includes contemporary applications and evidence-based interventions reflecting current advances in the field. ISBN: 9781462543755.",2026-04-25T21:12:22Z,0,false
9781138852976,Research Methods in Applied Settings: An Integrate...,Paperback,69.99,https://www.booksgoat.com/index.php?route=product/product&path=315&product_id=409261,315,90.99,active,,,,,,2026-05-02T07:00:05.561732,156583274011,This textbook covers research methods applied to real-world settings and is designed for students and professionals in applied fields. It integrates theoretical principles with practical applications to help readers conduct and evaluate research in professional contexts. The book includes case studies and examples that demonstrate how to implement research methodologies in actual organizational and community environments.,2026-04-25T21:12:22Z,0,false
9780134785431,Family Therapy: An Overview 9th Edition by Irene G...,Paperback,57.99,https://www.booksgoat.com/family-therapy-history-theory-and-practice-7th-edition-9780134785431,315,75.39,active,,,,,,2026-05-02T07:00:05.561732,156583295011,"Family Therapy: An Overview 9th Edition by Irene G. covers therapeutic approaches and interventions for family systems, designed for students and practitioners in counseling and mental health fields. This edition includes updated clinical examples and contemporary research reflecting current practice standards. ISBN: 9780134785431.",2026-04-25T21:12:22Z,0,false
9781119855675,"Fogoros' Electrophysiologic Testing, 7th Edition b...",Paperback,44.99,https://www.booksgoat.com/Fogors-Electrophysiologic-Testing-9781119855675,315,58.49,active,,2026-04-20T08:34:58.344014,,,,2026-05-02T07:00:05.561732,156583322011,"Fogoros' Electrophysiologic Testing, 7th Edition provides clinical guidance on cardiac arrhythmia diagnosis and management for cardiologists and electrophysiology specialists. This latest edition includes updated protocols and contemporary case studies reflecting current practice standards. ISBN: 9781119855675.",2026-04-25T21:12:22Z,0,false
9781498777803,"CRC Standard Mathematical Tables and Formulas, 33r...",Paperback,39.99,https://www.booksgoat.com/crc-standard-mathematical-tables-and-formulas-33rd-edition-9781498777803,315,51.99,active,,,,,,2026-05-02T07:00:05.561732,156583344011,"The CRC Standard Mathematical Tables and Formulas is a reference guide covering essential equations, constants, and mathematical functions for students, engineers, and scientists. This 33rd edition includes updated content and formulas across algebra, geometry, calculus, and applied mathematics. A portable resource ideal for coursework, exams, and professional problem-solving.",2026-04-25T21:12:22Z,0,false
9781506386706,"Research Design: Qualitative, Quantitative, and Mi...",Paperback,52.99,https://www.booksgoat.com/research-design-qualitative-quantitative-mixed-methods-5th-edition,315,68.89,active,,2026-04-20T08:35:05.437626,,,,2026-05-02T07:00:05.561732,156583366011,"This textbook covers qualitative, quantitative, and mixed methods research design, making it ideal for students and researchers learning to plan and conduct empirical studies. The book includes practical examples and exercises throughout to help readers apply methodological concepts to real-world research problems. ISBN: 9781506386706.",2026-04-25T21:12:22Z,0,false
9780199307173,Treating Nonepileptic Seizures: Therapist Guide (T...,Paperback,56.99,https://www.booksgoat.com/treating-nonepileptic-seizures-therapist-guide-lafrance-wincze,315,74.09,active,,,,,,2026-05-02T07:00:05.561732,156583379011,"This therapist guide provides evidence-based treatment protocols for patients experiencing nonepileptic seizures, ideal for mental health professionals and clinical practitioners. The manual includes detailed case examples and session-by-session instructions to implement cognitive-behavioral interventions in practice settings.",2026-04-25T21:12:22Z,0,false
9781119465935,"Designing Effective Instruction, 8th Edition by Ga...",Paperback,59.99,https://www.booksgoat.com/designing-effective-instruction-8th-edition-9781119465935,315,77.99,active,,2026-04-20T08:35:16.421645,,,,2026-05-02T07:00:05.561732,156583402011,"Designing Effective Instruction, 8th Edition, guides educators and instructional designers through evidence-based methods for creating engaging learning experiences. This updated edition incorporates current research on how students learn and provides practical strategies for diverse classroom settings. ISBN: 9781119465935.",2026-04-25T21:12:22Z,0,false
9781483343723,"Sexuality Counseling: Theory, Research, and Practi...",Paperback,44.99,https://www.booksgoat.com/sexuality-counseling-theory-research-and-practice-9781483343723,315,58.49,active,,,,,,2026-05-02T07:00:05.561732,156583417011,This textbook provides counseling students and practitioners with evidence-based approaches to addressing sexuality issues in clinical settings. It integrates current research with practical therapeutic techniques to help professionals guide clients through sexual health concerns. The book includes real-world case studies that illustrate application of theory to actual client situations.,2026-04-25T21:12:22Z,0,false
9781634622349,"DAMA-DMBOK: Data Management Body of Knowledge, 2nd...",Paperback,49.99,https://www.booksgoat.com/dama-dmbok-2nd-edition-9781634622349,315,64.99,active,,2026-04-20T08:35:27.315018,,,,2026-05-02T07:00:05.561732,156583437011,This DAMA-DMBOK 2nd edition textbook covers data management principles and practices for professionals seeking to standardize and improve their organizational data governance. The second edition includes updated frameworks and expanded content reflecting current industry standards and best practices. ISBN 9781634622349.,2026-04-25T21:12:22Z,0,false
9780898621839,Cognitive-Behavioral Treatment of Borderline Perso...,Paperback,49.99,https://www.booksgoat.com/cognitive-behavioral-treatment-of-borderline-personality-disorder-1st-edition-9780898621839,315,64.99,active,,,,,,2026-05-02T07:00:05.561732,156583450011,This textbook provides clinicians and mental health professionals with evidence-based cognitive-behavioral strategies for treating borderline personality disorder. The book includes detailed case examples and session-by-session treatment protocols to guide clinical practice. ISBN: 9780898621839.,2026-04-25T21:12:22Z,0,false
9781118230701,Welding Metallurgy and Weldability by John C. Lipp...,Paperback,59.99,https://www.booksgoat.com/welding-metallurgy-and-weldability,315,77.99,active,,,,,,2026-05-02T07:00:05.561732,156583473011,Welding Metallurgy and Weldability by John C. Lipp covers the scientific principles and practical applications of welding metallurgy for engineers and technicians. This edition includes detailed explanations of material behavior during welding processes with real-world examples to support understanding. ISBN: 9781118230701.,2026-04-25T21:12:22Z,0,false
9781108488259,"Field Theory of Non-Equilibrium Systems, 2nd Editi...",Paperback,59.99,https://www.booksgoat.com/field-theory-of-non-equilibrium-systems-2nd-edition-9781108488259,315,77.99,active,,2026-04-20T08:35:38.413130,,,,2026-05-02T07:00:05.561732,156583493011,"This second edition covers advanced field theory methods for systems far from equilibrium, ideal for graduate students and researchers in statistical physics and condensed matter. The updated treatment includes new theoretical developments and expanded mathematical frameworks that reflect recent progress in the field since the first edition.",2026-04-25T21:12:22Z,0,false
9781464134227,"Laboratory Techniques in Organic Chemistry, 4th Ed...",Paperback,79.99,https://www.booksgoat.com/laboratory-techniques-in-organic-chemistry-4th-edition-9781464134227,315,103.99,active,,2026-04-20T08:35:44.599896,,,,2026-05-02T07:00:05.561732,156583541011,"Laboratory Techniques in Organic Chemistry, 4th Edition (ISBN 9781464134227) provides hands-on instruction in essential lab procedures for students pursuing organic chemistry courses. This edition includes updated experimental protocols and safety guidelines to reflect current laboratory standards. An excellent resource for chemistry students seeking practical experience with organic synthesis and analysis.",2026-04-25T21:12:22Z,0,false
9781260453751,Roark's Formulas for Stress and Strain 9th edition...,Paperback,71.99,https://www.booksgoat.com/roarks-formulas-for-stress-and-strain-9th-edition-9781260453751,315,93.59,active,,,,,,2026-05-02T07:00:05.561732,156583575011,"Roark's Formulas for Stress and Strain 9th edition provides engineers and designers with practical stress analysis methods and solutions for structural and mechanical applications. This edition includes updated formulas, expanded problem sets, and modern computational references to support contemporary engineering practice. ISBN: 9781260453751.",2026-04-25T21:12:22Z,0,false
9780691121376,Asset Pricing: Revised Edition by John H. Cochrane...,Paperback,46.99,https://www.booksgoat.com/index.php?route=product/product&path=315&product_id=2168,315,61.09,active,,2026-04-20T08:35:54.306231,,,,2026-05-02T07:00:05.561732,156583588011,Asset Pricing: Revised Edition by John H. Cochrane covers modern financial theory and valuation methods for advanced students and finance professionals. This updated edition incorporates contemporary research and refined explanations of pricing models that have evolved since the original publication. ISBN: 9780691121376.,2026-04-25T21:12:22Z,0,false
9781624104909,"Aircraft Design: A Conceptual Approach, 6th Editio...",Paperback,79.99,https://www.booksgoat.com/aircraft-design-a-conceptual-approach-6th-edition-9781624104909,315,103.99,active,,2026-04-20T08:35:59.870372,,,,2026-05-02T07:00:05.561732,156583617011,"Aircraft Design: A Conceptual Approach, 6th Edition (ISBN 9781624104909) covers fundamental principles of aircraft design and development, ideal for engineering students and professionals entering the aerospace field. This sixth edition includes updated content reflecting current industry practices and design methodologies. The textbook provides practical examples and problem-solving exercises to reinforce learning.",2026-04-25T21:12:22Z,0,false
9781319119164,"Introduction to Fourier Optics, 4th Edition by Jos...",Paperback,79.99,https://www.booksgoat.com/introduction-fourier-optics-4th-goodman,315,103.99,active,,,,,,2026-05-02T07:00:05.561732,156583631011,"Introduction to Fourier Optics, 4th Edition (ISBN: 9781319119164) covers the mathematical foundations and practical applications of Fourier analysis in optical systems, ideal for students and professionals in physics and engineering. This latest edition includes updated content and modern examples reflecting current developments in the field.",2026-04-25T21:12:22Z,0,false
9781591266549,"PPI Fundamentals of Surveying Practice Exam, 5th E...",Paperback,59.99,https://www.booksgoat.com/ppi-fundamentals-of-surveying-practice-exam-5th-edition-9781591266549,315,77.99,active,,2026-04-20T08:36:05.503003,,,,2026-05-02T07:00:05.561732,156583670011,"This PPI Fundamentals of Surveying Practice Exam, 5th Edition, prepares students and professionals for the FS exam with realistic test questions and solutions. The fifth edition includes updated content reflecting current surveying standards and practices. ISBN 9781591266549.",2026-04-25T21:12:22Z,0,false
9780867157994,Zero Bone Loss Concepts by Tomas Linkevicius (ISBN...,Paperback,86.99,https://www.booksgoat.com/zero-bone-loss-concepts-9780867157994,315,,pending,,,,,,,156576845011,"Master the latest periodontal and implant techniques with this brand-new paperback by leading prosthodontist Tomas Linkevicius, whose groundbreaking research on maintaining bone levels around dental implants has revolutionized clinical practice. Dental professionals, implantologists, and periodontists will find specific protocols and evidence-based strategies for achieving zero bone loss in implant therapy, directly applicable to their patient care. This cutting-edge guide combines clinical case studies with biomechanical principles to help practitioners prevent the bone resorption that commonly occurs after implant placement. Ideal for dentists seeking to advance their surgical and restorative skills to the highest standard.

This item is sourced internationally to offer significant savings. Tracking information may not update until the package reaches the United States. All books are brand new, in mint condition, and carefully inspected before shipment.",,0,false
9781421436524,"Mammalogy: Adaptation, Diversity, Ecology, 15th Ed...",Paperback,66.99,https://www.booksgoat.com/mammalogy-adaption-diversity-9781421436524,315,87.09,active,,2026-04-20T08:36:24.096718,,,,2026-05-02T07:00:05.561732,156583714011,"Mammalogy: Adaptation, Diversity, Ecology (15th Edition, ISBN 9781421436524) covers mammalian biology, evolution, and ecological relationships for undergraduate and graduate students in zoology and biology programs. This edition includes updated research, expanded coverage of conservation topics, and enhanced illustrations that clarify complex anatomical and behavioral concepts. The text integrates field examples with laboratory applications to support both classroom learning and independent study.",2026-04-25T21:12:22Z,0,false
9780190672751,Assessment in Counseling: Practice and Application...,Paperback,69.99,https://www.booksgoat.com/assessment-in-counseling-balkin-juhnke,315,90.99,active,,2026-04-20T08:36:30.406526,,,,2026-05-02T07:00:05.561732,156583737011,Assessment in Counseling: Practice and Application (ISBN 9780190672751) covers evaluation methods and measurement tools for mental health professionals and counseling students. This text emphasizes real-world application with case examples and practical exercises throughout. Includes updated content on culturally responsive assessment approaches.,2026-04-25T21:12:22Z,0,false
